CD_MUN,V04000001,V04000002,V04000003,V04000004,V04000005,V04000006,V04000007,V04000008,V04000009,V04000010,V04000011,V04000012,V04000013,V04000014,V04000015,V04000016,V04000017,V04000018,V04000019,V04000020,V04000021,V04000022,V04000023,V04000024,V04000025,V04000026,V04000027,V04000028,V04000029,V04000030,V04000031,V04000032,V04000033,V04000034,V04000035,V04000036,V04000037,V04000038,V04000039,V04000040,V04000041,V04000042,V04000043,V04000044,V04000045,V04000046,V04000047,V04000048,V04000049,V04000050,V04000051,V04000052,V04000053,V04000054,V04000055,V04000056,V04000057,V04000058,V04000059,V04000060,V04000061,V04000062,V04000063,V04000064,V04000065,V04000066,V04000067,V04000068,V04000069,V04000070,V04000071,V04000072,V04000073,V04000074,V04000075,V04000076,V04000077,V04000078,V04000079,V04000080,V04000081,V04000082,V04000083,V04000084,V04000085,V04000086,V04000087,V04000088,V04000089,V04000090,V04000091,V04000092,V04000093,V04000094,V04000095,V04000096,V04000097,V04000098,V04000099,V04000100,V04000101,V04000102,V04000103,V04000104,V04000105,V04000106,V04000107,V04000108,V04000109,V04000110,V04000111,V04000112,V04000113,V04000114,V04000115,V04000116,V04000117,V04000118,V04000119,V04000120,V04000121,V04000122,V04000123,V04000124,V04000125,V04000126,V04000127,V04000128,V04000129,V04000130,V04000131,V04000132,V04000133,V04000134,V04000135,V04000136,V04000137,V04000138,V04000139,V04000140,V04000141,V04000142,V04000143,V04000144,V04000145,V04000146,V04000147,V04000148,V04000149,V04000150,V04000151,V04000152,V04000153,V04000154,V04000155,V04000156,V04000157,V04000158,V04000159,V04000160,V04000161,V04000162,V04000163,V04000164,V04000165,V04000166,V04000167,V04000168,V04000169,V04000170,V04000171,V04000172,V04000173,V04000174,V04000175,V04000176,V04000177,V04000178,V04000179,V04000180,V04000181,V04000182,V04000183,V04000184,V04000185,V04000186,V04000187,V04000188,V04000189,V04000190,V04000191,V04000192,V04000193,V04000194,V04000195,V04000196,V04000197,V04000198,V04000199,V04000200,V04000201,V04000202,V04000203,V04000204,V04000205,V04000206,V04000207,V04000208,V04000209,V04000210,V04000211,V04000212,V04000213,V04000214,V04000215,V04000216,V04000217,V04000218,V04000219,V04000220,V04000221,V04000222,V04000223,V04000224,V04000225,V04000226,V04000227,V04000228,V04000229,V04000230,V04000231,V04000232,V04000233,V04000234,V04000235,V04000236,V04000237,V04000238,V04000239,V04000240,V04000241,V04000242,V04000243,V04000244,V04000245,V04000246,V04000247,V04000248,V04000249,V04000250,V04000251,V04000252,V04000253,V04000254,V04000255,V04000256,V04000257,V04000258,V04000259,V04000260,V04000261,V04000262,V04000263,V04000264,V04000265,V04000266,V04000267,V04000268,V04000269,V04000270,V04000271,V04000272,V04000273,V04000274,V04000275,V04000276,V04000277,V04000278,V04000279,V04000280,V04000281,V04000282,V04000283,V04000284,V04000285,V04000286,V04000287,V04000288,V04000289,V04000290,V04000291,V04000292,V04000293,V04000294,V04000295,V04000296,V04000297,V04000298,V04000299,V04000300,V04000301,V04000302,V04000303,V04000304,V04000305,V04000306,V04000307,V04000308,V04000309,V04000310,V04000311,V04000312,V04000313,V04000314,V04000315,V04000316,V04000317,V04000318,V04000319,V04000320,V04000321,V04000322,V04000323,V04000324,V04000325,V04000326,V04000327,V04000328,V04000329,V04000330,V04000331,V04000332,V04000333,V04000334,V04000335,V04000336,V04000337,V04000338,V04000339,V04000340,V04000341,V04000342,V04000343,V04000344,V04000345,V04000346,V04000347,V04000348,V04000349,V04000350,V04000351,V04000352,V04000353,V04000354,V04000355,V04000356,V04000357,V04000358,V04000359,V04000360,V04000361,V04000362,V04000363,V04000364,V04000365,V04000366,V04000367,V04000368,V04000369,V04000370,V04000371,V04000372,V04000373,V04000374,V04000375,V04000376,V04000377,V04000378,V04000379,V04000380,V04000381,V04000382,V04000383,V04000384,V04000385,V04000386,V04000387,V04000388,V04000389,V04000390,V04000391,V04000392,V04000393,V04000394,V04000395,V04000396,V04000397,V04000398,V04000399,V04000400,V04000401,V04000402,V04000403,V04000404,V04000405,V04000406,V04000407,V04000408,V04000409,V04000410,V04000411,V04000412,V04000413,V04000414,V04000415,V04000416,V04000417,V04000418,V04000419,V04000420,V04000421,V04000422,V04000423,V04000424,V04000425,V04000426,V04000427,V04000428,V04000429,V04000430,V04000431,V04000432,V04000433,V04000434,V04000435,V04000436,V04000437,V04000438,V04000439,V04000440,V04000441,V04000442,V04000443,V04000444,V04000445,V04000446,V04000447,V04000448,V04000449,V04000450,V04000451,V04000452,V04000453,V04000454,V04000455,V04000456,V04000457,V04000458,V04000459,V04000460,V04000461,V04000462,V04000463,V04000464,V04000465,V04000466,V04000467,V04000468,V04000469,V04000470,V04000471,V04000472,V04000473,V04000474,V04000475,V04000476,V04000477,V04000478,V04000479,V04000480,V04000481,V04000482,V04000483,V04000484,V04000485,V04000486,V04000487,V04000488,V04000489,V04000490,V04000491,V04000492,V04000493,V04000494,V04000495,V04000496,V04000497,V04000498,V04000499,V04000500,V04000501,V04000502,V04000503,V04000504,V04000505,V04000506,V04000507,V04000508,V04000509,V04000510,V04000511,V04000512,V04000513,V04000514,V04000515,V04000516,V04000517,V04000518,V04000519,V04000520,V04000521,V04000522,V04000523,V04000524
3500105,100.0,97.02,0.12,0.1,0.01,0.0,0.0,0.0,0.0,0.01,2.86,2.48,0.32,0.04,0.01,0.0,0.0,0.0,13583.0,13178.0,16.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,389.0,337.0,44.0,6.0,2.0,0.0,0.0,0.0,97.02,0.01,100.0,2.58,0.33,0.04,0.0,0.0,0.01,97.69,2.3,0.01,13178.0,2.0,13583.0,351.0,45.0,6.0,0.0,0.0,1.0,13269.0,313.0,1.0,97.04,100.0,96.96,0.08,1.04,1.88,0.0,0.01,0.03,0.0,13181.0,13583.0,13170.0,11.0,141.0,256.0,0.0,1.0,4.0,0.0,97.04,99.99,52.01,33.32,11.83,2.83,0.0,100.0,0.01,0.0,96.96,0.08,1.04,1.88,0.0,0.01,0.03,0.0,13181.0,13581.0,7064.0,4526.0,1607.0,384.0,0.0,13583.0,2.0,0.0,13170.0,11.0,141.0,256.0,0.0,1.0,4.0,0.0,0.54,100.0,98.64,95.89,2.75,0.71,0.11,0.0,73.0,13583.0,13398.0,13025.0,373.0,97.0,15.0,0.0,5.1,5.03,5.1,5.52,6.33,6.48,7.59,7.49,7.39,6.94,7.01,7.12,6.58,5.28,4.09,3.07,2.14,1.13,0.47,0.12,0.01,67.33,3.84,2.08,26.7,0.05,100.0,96.81,0.11,0.1,0.01,0.0,0.0,0.0,0.0,0.01,3.07,2.69,0.34,0.03,0.01,0.0,0.0,0.0,1763.0,1737.0,1763.0,1907.0,2188.0,2238.0,2621.0,2588.0,2554.0,2399.0,2423.0,2460.0,2275.0,1826.0,1414.0,1062.0,739.0,390.0,161.0,40.0,4.0,23265.0,1327.0,718.0,9225.0,17.0,34552.0,33451.0,39.0,35.0,2.0,0.0,0.0,0.0,0.0,2.0,1062.0,931.0,117.0,10.0,4.0,0.0,0.0,0.0,96.81,0.01,5.1,5.03,5.1,5.52,6.33,6.48,7.59,7.49,7.39,6.94,7.01,7.12,6.58,5.28,4.09,3.07,2.14,1.13,0.47,0.12,0.01,67.33,3.84,2.08,26.7,0.05,100.0,2.8,0.34,0.03,0.0,0.0,0.01,97.81,2.18,0.01,33451.0,4.0,1763.0,1737.0,1763.0,1907.0,2188.0,2238.0,2621.0,2588.0,2554.0,2399.0,2423.0,2460.0,2275.0,1826.0,1414.0,1062.0,739.0,390.0,161.0,40.0,4.0,23265.0,1327.0,718.0,9225.0,17.0,34552.0,966.0,119.0,10.0,0.0,0.0,2.0,33796.0,753.0,3.0,96.83,5.1,5.03,5.1,5.52,6.33,6.48,7.59,7.49,7.39,6.94,7.01,7.12,6.58,5.28,4.09,3.07,2.14,1.13,0.47,0.12,0.01,67.33,3.84,2.08,26.7,0.05,100.0,96.75,0.08,1.1,2.04,0.0,0.0,0.02,0.0,33457.0,1763.0,1737.0,1763.0,1907.0,2188.0,2238.0,2621.0,2588.0,2554.0,2399.0,2423.0,2460.0,2275.0,1826.0,1414.0,1062.0,739.0,390.0,161.0,40.0,4.0,23265.0,1327.0,718.0,9225.0,17.0,34552.0,33428.0,29.0,381.0,705.0,0.0,1.0,8.0,0.0,96.83,99.99,49.18,34.85,12.8,3.15,0.0,5.1,5.03,5.1,5.52,6.33,6.48,7.59,7.49,7.39,6.94,7.01,7.12,6.58,5.28,4.09,3.07,2.14,1.13,0.47,0.12,0.01,67.33,3.84,2.08,26.7,0.05,100.0,0.01,0.0,96.75,0.08,1.1,2.04,0.0,0.0,0.02,0.0,33457.0,34548.0,16994.0,12041.0,4424.0,1089.0,0.0,1763.0,1737.0,1763.0,1907.0,2188.0,2238.0,2621.0,2588.0,2554.0,2399.0,2423.0,2460.0,2275.0,1826.0,1414.0,1062.0,739.0,390.0,161.0,40.0,4.0,23265.0,1327.0,718.0,9225.0,17.0,34552.0,4.0,0.0,33428.0,29.0,381.0,705.0,0.0,1.0,8.0,0.0,5.1,5.03,5.1,5.52,6.33,6.48,7.59,7.49,7.39,6.94,7.01,7.12,6.58,5.28,4.09,3.07,2.14,1.13,0.47,0.12,0.01,0.56,67.33,3.84,2.08,26.7,0.05,100.0,98.56,95.99,2.57,0.78,0.11,0.0,1763.0,1737.0,1763.0,1907.0,2188.0,2238.0,2621.0,2588.0,2554.0,2399.0,2423.0,2460.0,2275.0,1826.0,1414.0,1062.0,739.0,390.0,161.0,40.0,4.0,193.0,23265.0,1327.0,718.0,9225.0,17.0,34552.0,34053.0,33165.0,888.0,268.0,38.0,0.0
3500204,100.0,88.42,4.48,3.58,0.91,0.0,0.0,0.0,0.0,0.0,7.09,6.85,0.24,0.0,0.0,0.0,0.0,0.0,1650.0,1459.0,74.0,59.0,15.0,0.0,0.0,0.0,0.0,0.0,117.0,113.0,4.0,0.0,0.0,0.0,0.0,0.0,88.42,0.0,100.0,10.42,1.15,0.0,0.0,0.0,0.0,99.64,0.36,0.0,1459.0,0.0,1650.0,172.0,19.0,0.0,0.0,0.0,0.0,1644.0,6.0,0.0,92.97,100.0,89.76,3.21,6.61,0.42,0.0,0.0,0.0,0.0,1534.0,1650.0,1481.0,53.0,109.0,7.0,0.0,0.0,0.0,0.0,92.97,99.94,58.61,32.67,6.67,2.0,0.0,100.0,0.06,0.0,89.76,3.21,6.61,0.42,0.0,0.0,0.0,0.0,1534.0,1649.0,967.0,539.0,110.0,33.0,0.0,1650.0,1.0,0.0,1481.0,53.0,109.0,7.0,0.0,0.0,0.0,0.0,0.0,100.0,98.06,96.3,1.76,1.82,0.12,0.0,0.0,1650.0,1618.0,1589.0,29.0,30.0,2.0,0.0,5.56,6.69,5.7,6.23,5.84,6.62,6.85,7.45,6.55,6.04,7.06,7.61,6.34,5.68,4.09,3.1,1.49,0.55,0.44,0.11,0.0,59.66,4.3,0.3,35.58,0.16,100.0,88.21,4.3,3.26,1.03,0.0,0.0,0.0,0.0,0.0,7.49,7.22,0.28,0.0,0.0,0.0,0.0,0.0,242.0,291.0,248.0,271.0,254.0,288.0,298.0,324.0,285.0,263.0,307.0,331.0,276.0,247.0,178.0,135.0,65.0,24.0,19.0,5.0,0.0,2596.0,187.0,13.0,1548.0,7.0,4351.0,3838.0,187.0,142.0,45.0,0.0,0.0,0.0,0.0,0.0,326.0,314.0,12.0,0.0,0.0,0.0,0.0,0.0,88.21,0.0,5.56,6.69,5.7,6.23,5.84,6.62,6.85,7.45,6.55,6.04,7.06,7.61,6.34,5.68,4.09,3.1,1.49,0.55,0.44,0.11,0.0,59.66,4.3,0.3,35.58,0.16,100.0,10.48,1.31,0.0,0.0,0.0,0.0,99.7,0.3,0.0,3838.0,0.0,242.0,291.0,248.0,271.0,254.0,288.0,298.0,324.0,285.0,263.0,307.0,331.0,276.0,247.0,178.0,135.0,65.0,24.0,19.0,5.0,0.0,2596.0,187.0,13.0,1548.0,7.0,4351.0,456.0,57.0,0.0,0.0,0.0,0.0,4338.0,13.0,0.0,92.58,5.56,6.69,5.7,6.23,5.84,6.62,6.85,7.45,6.55,6.04,7.06,7.61,6.34,5.68,4.09,3.1,1.49,0.55,0.44,0.11,0.0,59.66,4.3,0.3,35.58,0.16,100.0,89.82,2.76,6.92,0.51,0.0,0.0,0.0,0.0,4028.0,242.0,291.0,248.0,271.0,254.0,288.0,298.0,324.0,285.0,263.0,307.0,331.0,276.0,247.0,178.0,135.0,65.0,24.0,19.0,5.0,0.0,2596.0,187.0,13.0,1548.0,7.0,4351.0,3908.0,120.0,301.0,22.0,0.0,0.0,0.0,0.0,92.58,99.95,56.84,33.81,7.22,2.09,0.0,5.56,6.69,5.7,6.23,5.84,6.62,6.85,7.45,6.55,6.04,7.06,7.61,6.34,5.68,4.09,3.1,1.49,0.55,0.44,0.11,0.0,59.66,4.3,0.3,35.58,0.16,100.0,0.05,0.0,89.82,2.76,6.92,0.51,0.0,0.0,0.0,0.0,4028.0,4349.0,2473.0,1471.0,314.0,91.0,0.0,242.0,291.0,248.0,271.0,254.0,288.0,298.0,324.0,285.0,263.0,307.0,331.0,276.0,247.0,178.0,135.0,65.0,24.0,19.0,5.0,0.0,2596.0,187.0,13.0,1548.0,7.0,4351.0,2.0,0.0,3908.0,120.0,301.0,22.0,0.0,0.0,0.0,0.0,5.56,6.69,5.7,6.23,5.84,6.62,6.85,7.45,6.55,6.04,7.06,7.61,6.34,5.68,4.09,3.1,1.49,0.55,0.44,0.11,0.0,0.0,59.66,4.3,0.3,35.58,0.16,100.0,98.12,96.21,1.91,1.79,0.09,0.0,242.0,291.0,248.0,271.0,254.0,288.0,298.0,324.0,285.0,263.0,307.0,331.0,276.0,247.0,178.0,135.0,65.0,24.0,19.0,5.0,0.0,0.0,2596.0,187.0,13.0,1548.0,7.0,4351.0,4269.0,4186.0,83.0,78.0,4.0,0.0
3500303,100.0,93.36,0.75,0.56,0.06,0.09,0.02,0.0,0.0,0.03,5.89,3.31,1.9,0.6,0.06,0.0,0.0,0.02,11480.0,10718.0,86.0,64.0,7.0,10.0,2.0,0.0,0.0,3.0,676.0,380.0,218.0,69.0,7.0,0.0,0.0,2.0,93.36,0.08,100.0,3.87,1.96,0.69,0.0,0.0,0.04,99.83,0.12,0.04,10718.0,9.0,11480.0,444.0,225.0,79.0,0.0,0.0,5.0,11461.0,14.0,5.0,93.22,100.0,93.19,0.03,2.9,3.67,0.03,0.15,0.03,0.0,10702.0,11480.0,10698.0,4.0,333.0,421.0,3.0,17.0,4.0,0.0,93.22,99.93,65.64,26.66,5.78,1.86,0.0,100.0,0.07,0.0,93.19,0.03,2.9,3.67,0.03,0.15,0.03,0.0,10702.0,11472.0,7535.0,3060.0,664.0,213.0,0.0,11480.0,8.0,0.0,10698.0,4.0,333.0,421.0,3.0,17.0,4.0,0.0,1.21,100.0,94.97,91.94,3.03,3.6,0.19,0.03,139.0,11480.0,10903.0,10555.0,348.0,413.0,22.0,3.0,6.15,6.44,6.64,6.81,7.37,7.53,7.22,7.95,7.66,6.7,6.26,6.0,5.5,4.37,3.34,1.92,1.16,0.63,0.31,0.07,0.0,62.94,6.5,0.36,30.19,0.02,100.0,92.92,0.73,0.53,0.07,0.08,0.02,0.0,0.0,0.02,6.35,3.73,1.92,0.62,0.05,0.0,0.0,0.02,1968.0,2061.0,2124.0,2179.0,2360.0,2410.0,2310.0,2544.0,2451.0,2143.0,2005.0,1919.0,1761.0,1398.0,1068.0,616.0,370.0,201.0,98.0,21.0,1.0,20146.0,2079.0,116.0,9662.0,5.0,32008.0,29743.0,233.0,170.0,21.0,27.0,8.0,0.0,0.0,7.0,2032.0,1195.0,616.0,200.0,16.0,0.0,0.0,5.0,92.92,0.07,6.15,6.44,6.64,6.81,7.37,7.53,7.22,7.95,7.66,6.7,6.26,6.0,5.5,4.37,3.34,1.92,1.16,0.63,0.31,0.07,0.0,62.94,6.5,0.36,30.19,0.02,100.0,4.26,1.99,0.71,0.0,0.0,0.04,99.88,0.1,0.03,29743.0,24.0,1968.0,2061.0,2124.0,2179.0,2360.0,2410.0,2310.0,2544.0,2451.0,2143.0,2005.0,1919.0,1761.0,1398.0,1068.0,616.0,370.0,201.0,98.0,21.0,1.0,20146.0,2079.0,116.0,9662.0,5.0,32008.0,1365.0,637.0,227.0,0.0,0.0,12.0,31968.0,31.0,9.0,92.8,6.15,6.44,6.64,6.81,7.37,7.53,7.22,7.95,7.66,6.7,6.26,6.0,5.5,4.37,3.34,1.92,1.16,0.63,0.31,0.07,0.0,62.94,6.5,0.36,30.19,0.02,100.0,92.76,0.04,3.17,3.78,0.04,0.18,0.02,0.0,29704.0,1968.0,2061.0,2124.0,2179.0,2360.0,2410.0,2310.0,2544.0,2451.0,2143.0,2005.0,1919.0,1761.0,1398.0,1068.0,616.0,370.0,201.0,98.0,21.0,1.0,20146.0,2079.0,116.0,9662.0,5.0,32008.0,29692.0,12.0,1016.0,1211.0,13.0,57.0,7.0,0.0,92.8,99.96,63.81,28.11,6.12,1.92,0.0,6.15,6.44,6.64,6.81,7.37,7.53,7.22,7.95,7.66,6.7,6.26,6.0,5.5,4.37,3.34,1.92,1.16,0.63,0.31,0.07,0.0,62.94,6.5,0.36,30.19,0.02,100.0,0.04,0.0,92.76,0.04,3.17,3.78,0.04,0.18,0.02,0.0,29704.0,31995.0,20425.0,8997.0,1959.0,614.0,0.0,1968.0,2061.0,2124.0,2179.0,2360.0,2410.0,2310.0,2544.0,2451.0,2143.0,2005.0,1919.0,1761.0,1398.0,1068.0,616.0,370.0,201.0,98.0,21.0,1.0,20146.0,2079.0,116.0,9662.0,5.0,32008.0,13.0,0.0,29692.0,12.0,1016.0,1211.0,13.0,57.0,7.0,0.0,6.15,6.44,6.64,6.81,7.37,7.53,7.22,7.95,7.66,6.7,6.26,6.0,5.5,4.37,3.34,1.92,1.16,0.63,0.31,0.07,0.0,1.3,62.94,6.5,0.36,30.19,0.02,100.0,94.6,91.21,3.39,3.89,0.2,0.02,1968.0,2061.0,2124.0,2179.0,2360.0,2410.0,2310.0,2544.0,2451.0,2143.0,2005.0,1919.0,1761.0,1398.0,1068.0,616.0,370.0,201.0,98.0,21.0,1.0,416.0,20146.0,2079.0,116.0,9662.0,5.0,32008.0,30278.0,29194.0,1084.0,1245.0,64.0,5.0
3500402,100.0,89.86,1.02,0.57,0.04,0.42,0.0,0.0,0.0,0.0,9.12,1.2,0.49,7.35,0.04,0.0,0.04,0.0,2830.0,2543.0,29.0,16.0,1.0,12.0,0.0,0.0,0.0,0.0,258.0,34.0,14.0,208.0,1.0,0.0,1.0,0.0,89.86,0.04,100.0,1.77,0.53,7.77,0.0,0.04,0.0,99.54,0.46,0.0,2543.0,1.0,2830.0,50.0,15.0,220.0,0.0,1.0,0.0,2817.0,13.0,0.0,88.37,100.0,87.56,0.81,4.81,5.02,1.34,0.42,0.04,0.0,2501.0,2830.0,2478.0,23.0,136.0,142.0,38.0,12.0,1.0,0.0,88.37,100.0,54.42,30.67,10.32,4.59,0.0,100.0,0.0,0.0,87.56,0.81,4.81,5.02,1.34,0.42,0.04,0.0,2501.0,2830.0,1540.0,868.0,292.0,130.0,0.0,2830.0,0.0,0.0,2478.0,23.0,136.0,142.0,38.0,12.0,1.0,0.0,0.28,100.0,98.48,94.52,3.96,1.24,0.0,0.0,8.0,2830.0,2787.0,2675.0,112.0,35.0,0.0,0.0,4.72,5.77,5.26,5.23,5.44,5.47,6.28,7.31,7.24,6.93,6.24,7.31,7.38,6.97,4.76,3.21,2.33,1.38,0.59,0.15,0.03,71.5,4.3,0.37,23.84,0.0,100.0,89.7,1.16,0.66,0.01,0.48,0.0,0.0,0.0,0.0,9.14,1.12,0.43,7.55,0.03,0.0,0.03,0.0,343.0,419.0,382.0,380.0,395.0,397.0,456.0,531.0,526.0,503.0,453.0,531.0,536.0,506.0,346.0,233.0,169.0,100.0,43.0,11.0,2.0,5192.0,312.0,27.0,1731.0,0.0,7262.0,6514.0,84.0,48.0,1.0,35.0,0.0,0.0,0.0,0.0,664.0,81.0,31.0,548.0,2.0,0.0,2.0,0.0,89.7,0.03,4.72,5.77,5.26,5.23,5.44,5.47,6.28,7.31,7.24,6.93,6.24,7.31,7.38,6.97,4.76,3.21,2.33,1.38,0.59,0.15,0.03,71.5,4.3,0.37,23.84,0.0,100.0,1.78,0.44,8.03,0.0,0.03,0.0,99.48,0.52,0.0,6514.0,2.0,343.0,419.0,382.0,380.0,395.0,397.0,456.0,531.0,526.0,503.0,453.0,531.0,536.0,506.0,346.0,233.0,169.0,100.0,43.0,11.0,2.0,5192.0,312.0,27.0,1731.0,0.0,7262.0,129.0,32.0,583.0,0.0,2.0,0.0,7224.0,38.0,0.0,88.06,4.72,5.77,5.26,5.23,5.44,5.47,6.28,7.31,7.24,6.93,6.24,7.31,7.38,6.97,4.76,3.21,2.33,1.38,0.59,0.15,0.03,71.5,4.3,0.37,23.84,0.0,100.0,87.1,0.96,4.68,5.44,1.4,0.36,0.06,0.0,6395.0,343.0,419.0,382.0,380.0,395.0,397.0,456.0,531.0,526.0,503.0,453.0,531.0,536.0,506.0,346.0,233.0,169.0,100.0,43.0,11.0,2.0,5192.0,312.0,27.0,1731.0,0.0,7262.0,6325.0,70.0,340.0,395.0,102.0,26.0,4.0,0.0,88.06,100.0,53.17,31.67,10.58,4.59,0.0,4.72,5.77,5.26,5.23,5.44,5.47,6.28,7.31,7.24,6.93,6.24,7.31,7.38,6.97,4.76,3.21,2.33,1.38,0.59,0.15,0.03,71.5,4.3,0.37,23.84,0.0,100.0,0.0,0.0,87.1,0.96,4.68,5.44,1.4,0.36,0.06,0.0,6395.0,7262.0,3861.0,2300.0,768.0,333.0,0.0,343.0,419.0,382.0,380.0,395.0,397.0,456.0,531.0,526.0,503.0,453.0,531.0,536.0,506.0,346.0,233.0,169.0,100.0,43.0,11.0,2.0,5192.0,312.0,27.0,1731.0,0.0,7262.0,0.0,0.0,6325.0,70.0,340.0,395.0,102.0,26.0,4.0,0.0,4.72,5.77,5.26,5.23,5.44,5.47,6.28,7.31,7.24,6.93,6.24,7.31,7.38,6.97,4.76,3.21,2.33,1.38,0.59,0.15,0.03,0.21,71.5,4.3,0.37,23.84,0.0,100.0,98.47,94.55,3.92,1.32,0.0,0.0,343.0,419.0,382.0,380.0,395.0,397.0,456.0,531.0,526.0,503.0,453.0,531.0,536.0,506.0,346.0,233.0,169.0,100.0,43.0,11.0,2.0,15.0,5192.0,312.0,27.0,1731.0,0.0,7262.0,7151.0,6866.0,285.0,96.0,0.0,0.0
3500501,100.0,94.1,2.04,0.68,0.19,1.18,0.0,0.0,0.0,0.0,3.85,1.01,0.32,2.46,0.01,0.0,0.01,0.03,6799.0,6398.0,139.0,46.0,13.0,80.0,0.0,0.0,0.0,0.0,262.0,69.0,22.0,167.0,1.0,0.0,1.0,2.0,94.1,0.01,100.0,1.69,0.51,3.63,0.0,0.01,0.03,99.99,0.01,0.0,6398.0,1.0,6799.0,115.0,35.0,247.0,0.0,1.0,2.0,6798.0,1.0,0.0,92.76,100.0,92.28,0.49,2.59,4.13,0.25,0.13,0.13,0.0,6307.0,6799.0,6274.0,33.0,176.0,281.0,17.0,9.0,9.0,0.0,92.76,99.99,56.52,31.78,8.71,2.97,0.0,100.0,0.01,0.0,92.28,0.49,2.59,4.13,0.25,0.13,0.13,0.0,6307.0,6798.0,3843.0,2161.0,592.0,202.0,0.0,6799.0,1.0,0.0,6274.0,33.0,176.0,281.0,17.0,9.0,9.0,0.0,0.18,100.0,99.29,94.18,5.12,0.51,0.01,0.0,12.0,6799.0,6751.0,6403.0,348.0,35.0,1.0,0.0,4.49,5.27,5.68,5.85,6.03,6.37,6.58,7.5,8.22,7.21,7.26,7.05,6.37,5.5,4.38,2.77,1.78,1.07,0.53,0.1,0.0,74.18,3.5,0.31,21.95,0.03,100.0,93.9,2.06,0.72,0.23,1.11,0.0,0.0,0.0,0.0,4.04,1.15,0.31,2.5,0.02,0.0,0.03,0.02,800.0,939.0,1011.0,1041.0,1073.0,1134.0,1171.0,1336.0,1463.0,1283.0,1292.0,1255.0,1135.0,979.0,780.0,493.0,317.0,191.0,95.0,18.0,0.0,13209.0,624.0,56.0,3909.0,5.0,17806.0,16720.0,367.0,128.0,41.0,198.0,0.0,0.0,0.0,0.0,719.0,204.0,56.0,446.0,4.0,0.0,5.0,4.0,93.9,0.02,4.49,5.27,5.68,5.85,6.03,6.37,6.58,7.5,8.22,7.21,7.26,7.05,6.37,5.5,4.38,2.77,1.78,1.07,0.53,0.1,0.0,74.18,3.5,0.31,21.95,0.03,100.0,1.86,0.54,3.62,0.0,0.03,0.02,99.99,0.01,0.0,16720.0,4.0,800.0,939.0,1011.0,1041.0,1073.0,1134.0,1171.0,1336.0,1463.0,1283.0,1292.0,1255.0,1135.0,979.0,780.0,493.0,317.0,191.0,95.0,18.0,0.0,13209.0,624.0,56.0,3909.0,5.0,17806.0,332.0,97.0,644.0,0.0,5.0,4.0,17804.0,2.0,0.0,92.4,4.49,5.27,5.68,5.85,6.03,6.37,6.58,7.5,8.22,7.21,7.26,7.05,6.37,5.5,4.38,2.77,1.78,1.07,0.53,0.1,0.0,74.18,3.5,0.31,21.95,0.03,100.0,91.88,0.52,2.77,4.32,0.25,0.15,0.12,0.0,16453.0,800.0,939.0,1011.0,1041.0,1073.0,1134.0,1171.0,1336.0,1463.0,1283.0,1292.0,1255.0,1135.0,979.0,780.0,493.0,317.0,191.0,95.0,18.0,0.0,13209.0,624.0,56.0,3909.0,5.0,17806.0,16361.0,92.0,493.0,769.0,44.0,26.0,21.0,0.0,92.4,99.99,52.9,34.09,9.75,3.25,0.0,4.49,5.27,5.68,5.85,6.03,6.37,6.58,7.5,8.22,7.21,7.26,7.05,6.37,5.5,4.38,2.77,1.78,1.07,0.53,0.1,0.0,74.18,3.5,0.31,21.95,0.03,100.0,0.01,0.0,91.88,0.52,2.77,4.32,0.25,0.15,0.12,0.0,16453.0,17805.0,9420.0,6070.0,1736.0,579.0,0.0,800.0,939.0,1011.0,1041.0,1073.0,1134.0,1171.0,1336.0,1463.0,1283.0,1292.0,1255.0,1135.0,979.0,780.0,493.0,317.0,191.0,95.0,18.0,0.0,13209.0,624.0,56.0,3909.0,5.0,17806.0,1.0,0.0,16361.0,92.0,493.0,769.0,44.0,26.0,21.0,0.0,4.49,5.27,5.68,5.85,6.03,6.37,6.58,7.5,8.22,7.21,7.26,7.05,6.37,5.5,4.38,2.77,1.78,1.07,0.53,0.1,0.0,0.19,74.18,3.5,0.31,21.95,0.03,100.0,99.22,94.22,5.0,0.56,0.03,0.0,800.0,939.0,1011.0,1041.0,1073.0,1134.0,1171.0,1336.0,1463.0,1283.0,1292.0,1255.0,1135.0,979.0,780.0,493.0,317.0,191.0,95.0,18.0,0.0,33.0,13209.0,624.0,56.0,3909.0,5.0,17806.0,17667.0,16777.0,890.0,100.0,6.0,0.0
