CD_MUN,V16000001,V16000002,V16000003,V16000004,V16000005,V16000006,V16000007,V16000008,V16000009,V16000010,V16000011,V16000012,V16000013,V16000014,V16000015,V16000016,V16000017,V16000018,V16000019,V16000020,V16000021,V16000022,V16000023,V16000024,V16000025,V16000026,V16000027,V16000028,V16000029,V16000030,V16000031,V16000032,V16000033,V16000034,V16000035,V16000036,V16000037,V16000038,V16000039,V16000040,V16000041,V16000042,V16000043,V16000044,V16000045,V16000046,V16000047,V16000048,V16000049,V16000050,V16000051,V16000052,V16000053,V16000054,V16000055,V16000056,V16000057,V16000058,V16000059,V16000060,V16000061,V16000062,V16000063,V16000064,V16000065,V16000066,V16000067,V16000068,V16000069,V16000070,V16000071,V16000072,V16000073,V16000074,V16000075,V16000076,V16000077,V16000078,V16000079,V16000080,V16000081,V16000082,V16000083,V16000084,V16000085,V16000086,V16000087,V16000088,V16000089,V16000090,V16000091,V16000092,V16000093,V16000094,V16000095,V16000096,V16000097,V16000098,V16000099,V16000100,V16000101,V16000102,V16000103,V16000104,V16000105,V16000106,V16000107,V16000108,V16000109,V16000110,V16000111,V16000112,V16000113,V16000114,V16000115,V16000116,V16000117,V16000118,V16000119,V16000120,V16000121,V16000122,V16000123,V16000124,V16000125,V16000126,V16000127,V16000128,V16000129,V16000130,V16000131,V16000132,V16000133,V16000134,V16000135,V16000136,V16000137,V16000138,V16000139,V16000140,V16000141,V16000142,V16000143,V16000144,V16000145,V16000146,V16000147,V16000148,V16000149,V16000150,V16000151,V16000152,V16000153,V16000154,V16000155,V16000156,V16000157,V16000158,V16000159,V16000160,V16000161,V16000162,V16000163,V16000164,V16000165,V16000166,V16000167,V16000168,V16000169,V16000170,V16000171,V16000172,V16000173,V16000174,V16000175,V16000176,V16000177,V16000178,V16000179,V16000180,V16000181,V16000182,V16000183,V16000184,V16000185,V16000186,V16000187,V16000188,V16000189,V16000190,V16000191,V16000192,V16000193,V16000194,V16000195,V16000196,V16000197,V16000198,V16000199,V16000200,V16000201,V16000202,V16000203,V16000204,V16000205,V16000206,V16000207,V16000208,V16000209,V16000210,V16000211,V16000212,V16000213,V16000214,V16000215,V16000216,V16000217,V16000218,V16000219,V16000220,V16000221,V16000222,V16000223,V16000224,V16000225,V16000226,V16000227,V16000228,V16000229,V16000230,V16000231,V16000232,V16000233,V16000234,V16000235,V16000236,V16000237,V16000238,V16000239,V16000240,V16000241,V16000242,V16000243,V16000244,V16000245,V16000246,V16000247,V16000248,V16000249,V16000250
3508009,49.51,50.49,0.8,93.69,6.31,0.0,69.06,2.42,0.14,28.39,0.0,100.0,15.32,29.98,31.79,12.9,3.11,1.71,4.4,2925.0,2983.0,47.0,5535.0,373.0,0.0,4080.0,143.0,8.0,1677.0,0.0,5908.0,905.0,1771.0,1878.0,762.0,184.0,101.0,260.0,3082.0,1151.0,10.0,277.0,369.0,2925.0,2983.0,5535.0,373.0,0.0,401.0,1094.0,1517.0,1195.0,752.0,847.0,102.0,5908.0,444.0,575.0,63.17,36.83,1.26,93.59,25.27,68.33,3.14,0.0,0.0,100.0,3.73,17.41,40.58,27.84,7.83,1.37,0.0,69.24,2.11,5028.0,2931.0,100.0,7449.0,2011.0,5438.0,250.0,0.0,0.0,7959.0,297.0,1386.0,3230.0,2216.0,623.0,109.0,0.0,5511.0,168.0,30.27,8.24,8.95,0.78,31.74,0.18,2.76,14.63,0.0,0.0,0.58,0.0,0.0,0.98,95.79,4.21,0.0,14.26,15.88,6.1,63.04,3.74,0.54,32.68,0.0,100.0,29.47,33.68,0.0,0.0,1668.0,454.0,493.0,43.0,1749.0,10.0,152.0,806.0,0.0,0.0,32.0,0.0,0.0,54.0,5279.0,232.0,0.0,786.0,875.0,336.0,3474.0,206.0,30.0,1801.0,0.0,5511.0,1624.0,1856.0,0.0,0.0,63.97,36.03,0.97,13.82,15.53,6.21,63.64,3.78,0.53,32.07,0.0,100.0,28.96,34.59,0.32,0.0,4.2,17.55,40.72,29.93,5.01,1.64,0.0,3638.0,2049.0,55.0,786.0,883.0,353.0,3619.0,215.0,30.0,1824.0,0.0,5687.0,1647.0,1967.0,18.0,0.0,239.0,998.0,2316.0,1702.0,285.0,93.0,0.0,29.52,8.39,8.67,0.76,31.4,0.18,3.6,14.96,0.0,0.0,0.56,0.0,0.0,1.11,63.64,3.78,0.53,32.07,0.0,100.0,29.79,23.4,37.54,9.28,1679.0,477.0,493.0,43.0,1786.0,10.0,205.0,851.0,0.0,0.0,32.0,0.0,0.0,63.0,3619.0,215.0,30.0,1824.0,0.0,5687.0,1694.0,1331.0,2135.0,528.0
3508108,48.68,51.32,1.79,89.38,10.51,0.11,61.18,1.57,0.56,36.72,0.0,100.0,5.72,22.56,41.0,21.5,3.11,2.21,2.07,1737.0,1831.0,64.0,3189.0,375.0,4.0,2183.0,56.0,20.0,1310.0,0.0,3568.0,204.0,805.0,1463.0,767.0,111.0,79.0,74.0,1936.0,610.0,25.0,4.0,289.0,1737.0,1831.0,3189.0,375.0,4.0,254.0,146.0,1076.0,866.0,550.0,657.0,19.0,3568.0,362.0,342.0,58.66,41.34,3.67,86.42,13.92,72.5,12.12,0.0,1.17,100.0,1.68,8.36,32.44,37.01,10.47,6.3,0.08,79.82,4.8,4509.0,3178.0,282.0,6643.0,1070.0,5573.0,932.0,0.0,90.0,7687.0,129.0,643.0,2494.0,2845.0,805.0,484.0,6.0,6136.0,369.0,12.51,24.16,23.28,0.0,30.0,0.1,1.02,7.09,0.0,0.0,0.41,0.08,0.42,0.29,87.72,12.28,0.0,20.42,9.4,2.28,61.18,5.22,0.44,32.86,0.29,100.0,42.7,24.91,0.0,0.0,769.0,1485.0,1431.0,0.0,1844.0,6.0,63.0,436.0,0.0,0.0,25.0,5.0,26.0,18.0,5392.0,755.0,0.0,1255.0,578.0,140.0,3761.0,321.0,27.0,2020.0,18.0,6147.0,2625.0,1531.0,0.0,0.0,59.57,40.43,3.75,19.94,9.3,2.92,60.29,5.38,0.42,33.65,0.28,100.0,41.84,24.47,0.31,0.69,1.66,8.78,32.64,37.42,10.07,5.67,0.0,3875.0,2630.0,244.0,1297.0,605.0,190.0,3922.0,350.0,27.0,2189.0,18.0,6505.0,2722.0,1592.0,20.0,45.0,108.0,571.0,2123.0,2434.0,655.0,369.0,0.0,12.48,23.51,22.74,0.0,30.66,0.09,0.97,7.12,0.0,0.0,0.81,0.08,0.4,0.45,60.27,5.37,0.41,33.69,0.28,100.0,21.75,14.78,47.45,16.01,813.0,1532.0,1482.0,0.0,1998.0,6.0,63.0,464.0,0.0,0.0,53.0,5.0,26.0,29.0,3927.0,350.0,27.0,2195.0,18.0,6516.0,1417.0,963.0,3092.0,1043.0
3508207,50.22,49.78,0.98,71.17,28.74,0.0,69.11,4.3,0.0,26.59,0.0,100.0,7.25,21.84,30.62,27.31,7.88,4.03,0.0,561.0,556.0,11.0,795.0,321.0,0.0,772.0,48.0,0.0,297.0,0.0,1117.0,81.0,244.0,342.0,305.0,88.0,45.0,0.0,522.0,164.0,35.0,0.0,198.0,561.0,556.0,795.0,321.0,0.0,129.0,148.0,264.0,205.0,183.0,184.0,3.0,1117.0,100.0,97.0,56.85,43.15,3.56,89.91,15.14,74.77,8.56,0.0,1.11,100.0,1.85,8.1,25.93,39.31,13.8,7.41,0.0,81.62,1.76,1228.0,932.0,77.0,1942.0,327.0,1615.0,185.0,0.0,24.0,2160.0,40.0,175.0,560.0,849.0,298.0,160.0,0.0,1763.0,38.0,27.74,5.45,5.79,0.0,41.24,0.11,5.05,12.42,0.0,0.0,0.57,0.0,0.0,0.0,91.09,8.85,0.0,25.35,11.29,0.68,64.89,5.62,0.0,29.21,0.28,100.0,34.37,27.79,0.0,0.0,489.0,96.0,102.0,0.0,727.0,2.0,89.0,219.0,0.0,0.0,10.0,0.0,0.0,0.0,1606.0,156.0,0.0,447.0,199.0,12.0,1144.0,99.0,0.0,515.0,5.0,1763.0,606.0,490.0,0.0,0.0,56.06,44.0,3.06,25.0,11.78,1.22,64.94,5.67,0.0,29.11,0.28,100.0,33.83,27.39,0.11,0.22,1.39,8.72,26.83,38.44,13.89,7.72,0.0,1009.0,792.0,55.0,450.0,212.0,22.0,1169.0,102.0,0.0,524.0,5.0,1800.0,609.0,493.0,2.0,4.0,25.0,157.0,483.0,692.0,250.0,139.0,0.0,27.17,5.33,6.17,0.0,41.39,0.39,4.94,12.22,0.0,0.0,0.72,0.0,0.0,0.0,64.94,5.67,0.0,29.11,0.28,100.0,25.28,15.78,37.33,21.61,489.0,96.0,111.0,0.0,745.0,7.0,89.0,220.0,0.0,0.0,13.0,0.0,0.0,0.0,1169.0,102.0,0.0,524.0,5.0,1800.0,455.0,284.0,672.0,389.0
3508306,49.89,50.0,0.67,93.68,6.32,0.0,63.41,3.1,0.0,33.48,0.0,100.0,15.63,24.06,42.68,12.86,3.22,1.0,0.0,450.0,451.0,6.0,845.0,57.0,0.0,572.0,28.0,0.0,302.0,0.0,902.0,141.0,217.0,385.0,116.0,29.0,9.0,0.0,460.0,152.0,7.0,3.0,30.0,450.0,451.0,845.0,57.0,0.0,39.0,19.0,262.0,217.0,149.0,217.0,0.0,902.0,87.0,163.0,59.11,40.89,1.24,79.82,16.75,63.07,15.85,0.0,3.57,100.0,2.38,11.42,34.65,37.46,10.28,2.43,0.14,76.25,2.67,1242.0,859.0,26.0,1677.0,352.0,1325.0,333.0,0.0,75.0,2101.0,50.0,240.0,728.0,787.0,216.0,51.0,3.0,1602.0,56.0,34.96,4.93,5.24,1.0,36.08,0.0,5.37,10.49,0.0,0.0,1.19,0.0,0.12,0.0,80.71,19.29,0.0,17.73,17.1,1.19,60.86,5.62,0.0,33.52,0.0,100.0,39.2,24.34,0.19,0.0,560.0,79.0,84.0,16.0,578.0,0.0,86.0,168.0,0.0,0.0,19.0,0.0,2.0,0.0,1293.0,309.0,0.0,284.0,274.0,19.0,975.0,90.0,0.0,537.0,0.0,1602.0,628.0,390.0,3.0,0.0,57.54,42.46,0.78,17.49,18.21,1.33,61.34,5.43,0.0,33.17,0.0,100.0,38.12,24.25,0.36,0.0,2.35,10.31,33.96,40.29,9.89,2.41,0.0,954.0,704.0,13.0,290.0,302.0,22.0,1017.0,90.0,0.0,550.0,0.0,1658.0,632.0,402.0,6.0,0.0,39.0,171.0,563.0,668.0,164.0,40.0,0.0,34.56,4.76,5.31,0.97,36.31,0.0,5.19,10.74,0.0,0.0,1.33,0.18,0.12,0.0,61.34,5.43,0.0,33.17,0.0,100.0,24.07,17.97,44.93,13.03,573.0,79.0,88.0,16.0,602.0,0.0,86.0,178.0,0.0,0.0,22.0,3.0,2.0,0.0,1017.0,90.0,0.0,550.0,0.0,1658.0,399.0,298.0,745.0,216.0
3508405,49.33,50.67,0.78,92.7,7.3,0.0,55.65,5.29,0.3,38.49,0.26,100.0,5.06,18.07,37.51,30.39,4.21,2.52,1.45,5595.0,5747.0,89.0,10514.0,828.0,0.0,6312.0,600.0,34.0,4366.0,30.0,11342.0,574.0,2049.0,4254.0,3447.0,477.0,286.0,165.0,6068.0,1940.0,110.0,33.0,962.0,5595.0,5747.0,10514.0,828.0,0.0,949.0,680.0,3332.0,2684.0,1753.0,1942.0,2.0,11342.0,993.0,1235.0,56.93,43.08,1.61,84.42,9.2,75.22,14.18,0.0,0.48,100.0,0.64,6.0,28.64,46.86,11.62,4.54,0.07,84.77,4.63,13306.0,10069.0,377.0,19733.0,2151.0,17581.0,3314.0,0.0,112.0,23374.0,150.0,1403.0,6695.0,10954.0,2717.0,1062.0,17.0,19814.0,1082.0,15.81,2.63,10.42,1.16,30.49,0.08,2.76,34.86,0.0,0.0,0.97,0.0,0.0,0.24,84.99,15.01,0.0,8.62,20.36,5.78,49.71,8.75,0.68,40.56,0.31,100.0,23.09,41.79,0.27,0.0,3132.0,521.0,2065.0,230.0,6042.0,16.0,546.0,6907.0,0.0,0.0,192.0,0.0,0.0,48.0,16839.0,2975.0,0.0,1708.0,4035.0,1146.0,9850.0,1733.0,134.0,8036.0,61.0,19814.0,4576.0,8281.0,53.0,0.0,57.74,42.26,1.45,8.41,20.99,6.44,49.68,8.72,0.64,40.63,0.33,100.0,22.41,40.86,0.65,0.07,0.5,5.69,28.88,47.91,11.3,4.2,0.08,12066.0,8830.0,302.0,1757.0,4387.0,1345.0,10381.0,1822.0,134.0,8490.0,69.0,20896.0,4683.0,8539.0,135.0,14.0,104.0,1188.0,6035.0,10011.0,2361.0,878.0,17.0,15.7,2.7,10.36,1.15,30.41,0.08,2.82,34.56,0.0,0.0,1.19,0.0,0.0,0.29,49.68,8.72,0.64,40.63,0.33,100.0,18.52,14.62,53.85,13.01,3280.0,564.0,2164.0,241.0,6355.0,16.0,589.0,7222.0,0.0,0.0,248.0,0.0,0.0,60.0,10381.0,1822.0,134.0,8490.0,69.0,20896.0,3869.0,3056.0,11252.0,2718.0
3508504,49.89,50.11,2.15,90.81,9.19,0.0,66.54,4.05,0.65,28.71,0.0,100.0,9.09,20.51,33.09,23.12,7.03,3.86,1.14,11433.0,11484.0,493.0,20810.0,2105.0,0.0,15248.0,929.0,149.0,6579.0,0.0,22916.0,2084.0,4699.0,7583.0,5299.0,1612.0,884.0,262.0,11387.0,4388.0,243.0,85.0,2759.0,11433.0,11484.0,20810.0,2105.0,0.0,2006.0,2807.0,6126.0,4809.0,3068.0,3591.0,509.0,22916.0,1146.0,2907.0,57.0,43.0,3.9,80.53,13.87,66.65,14.8,0.07,0.56,100.0,2.13,10.37,29.67,35.36,11.94,6.58,0.06,78.03,3.47,24534.0,18508.0,1677.0,34661.0,5972.0,28688.0,6369.0,29.0,243.0,43042.0,915.0,4464.0,12771.0,15221.0,5138.0,2832.0,24.0,33585.0,1494.0,14.26,11.66,11.19,0.82,36.36,0.74,6.84,16.39,0.0,0.0,0.49,0.0,0.0,0.29,82.81,17.19,0.0,6.48,24.0,5.26,62.07,7.45,0.69,29.72,0.07,100.0,24.8,38.85,0.3,0.0,4791.0,3917.0,3759.0,275.0,12213.0,250.0,2297.0,5507.0,0.0,0.0,163.0,0.0,0.0,96.0,27820.0,5773.0,0.0,2177.0,8061.0,1766.0,20852.0,2502.0,233.0,9984.0,22.0,33593.0,8330.0,13051.0,100.0,0.0,58.94,41.05,3.59,6.28,24.04,5.71,62.08,7.52,0.74,29.6,0.06,100.0,24.33,38.38,0.62,0.19,1.89,10.13,29.76,36.52,11.94,6.09,0.07,20681.0,14404.0,1259.0,2202.0,8434.0,2004.0,21782.0,2638.0,260.0,10384.0,22.0,35086.0,8538.0,13465.0,218.0,65.0,663.0,3555.0,10442.0,12815.0,4191.0,2137.0,24.0,13.91,11.36,11.1,0.78,36.5,0.71,6.72,16.36,0.0,0.0,0.71,0.0,0.0,0.44,62.09,7.52,0.74,29.59,0.06,100.0,13.44,12.68,51.84,22.04,4882.0,3988.0,3895.0,275.0,12811.0,250.0,2358.0,5743.0,0.0,0.0,249.0,0.0,0.0,153.0,21790.0,2638.0,260.0,10384.0,22.0,35094.0,4715.0,4450.0,18193.0,7736.0
3508603,48.76,51.24,0.74,88.99,11.01,0.0,65.13,4.41,0.58,29.88,0.0,100.0,11.6,25.88,33.09,16.76,6.43,3.21,2.3,3671.0,3857.0,56.0,6699.0,829.0,0.0,4903.0,332.0,44.0,2249.0,0.0,7528.0,873.0,1948.0,2491.0,1262.0,484.0,242.0,173.0,3751.0,1372.0,110.0,11.0,850.0,3671.0,3857.0,6699.0,829.0,0.0,690.0,792.0,1965.0,1643.0,1129.0,1235.0,74.0,7528.0,621.0,813.0,58.41,41.59,2.56,80.0,14.18,65.82,17.02,0.0,2.39,100.0,4.87,14.87,33.33,30.41,7.79,6.19,0.0,80.28,2.56,7383.0,5256.0,324.0,10111.0,1792.0,8319.0,2151.0,0.0,302.0,12639.0,615.0,1880.0,4212.0,3843.0,984.0,782.0,0.0,10146.0,324.0,27.8,13.28,10.96,0.49,37.97,0.0,1.4,5.97,0.0,0.11,0.0,0.1,0.07,0.37,80.62,19.38,0.0,13.34,12.46,2.92,63.37,8.01,0.55,28.06,0.0,100.0,34.26,35.91,0.4,0.0,2824.0,1349.0,1113.0,50.0,3857.0,0.0,142.0,606.0,0.0,11.0,0.0,10.0,7.0,38.0,8190.0,1969.0,0.0,1355.0,1266.0,297.0,6438.0,814.0,56.0,2851.0,0.0,10159.0,3480.0,3648.0,41.0,0.0,59.18,40.82,2.61,13.1,12.73,3.11,63.39,7.91,0.64,28.07,0.0,100.0,33.49,35.34,0.99,0.55,4.83,14.21,34.42,30.7,7.41,5.82,0.0,6196.0,4274.0,273.0,1372.0,1333.0,326.0,6637.0,828.0,67.0,2939.0,0.0,10470.0,3506.0,3700.0,104.0,58.0,506.0,1488.0,3604.0,3214.0,776.0,609.0,0.0,27.58,13.04,10.85,0.56,37.82,0.0,1.35,6.6,0.0,0.1,0.0,0.1,0.07,0.48,63.43,7.9,0.64,28.04,0.0,100.0,15.65,13.8,48.93,21.63,2891.0,1367.0,1137.0,59.0,3965.0,0.0,142.0,692.0,0.0,11.0,0.0,10.0,7.0,50.0,6649.0,828.0,67.0,2939.0,0.0,10483.0,1641.0,1447.0,5129.0,2267.0
3508702,50.39,49.61,0.68,86.67,13.33,0.0,65.57,3.05,0.0,31.41,0.0,100.0,15.58,28.05,34.8,14.59,4.04,2.1,0.15,1633.0,1608.0,22.0,2809.0,432.0,0.0,2125.0,99.0,0.0,1018.0,0.0,3241.0,505.0,909.0,1128.0,473.0,131.0,68.0,5.0,1804.0,519.0,25.0,26.0,205.0,1633.0,1608.0,2809.0,432.0,0.0,221.0,129.0,997.0,747.0,522.0,615.0,10.0,3241.0,317.0,345.0,61.23,38.77,2.11,93.05,26.84,66.21,6.02,0.0,0.27,100.0,2.65,13.13,36.46,31.41,8.99,5.25,0.0,70.36,1.87,4557.0,2886.0,157.0,6926.0,1998.0,4928.0,448.0,0.0,20.0,7443.0,197.0,977.0,2714.0,2338.0,669.0,391.0,0.0,5237.0,139.0,30.84,0.38,11.93,0.53,45.71,0.21,6.72,1.32,0.0,0.0,1.03,0.0,0.1,0.23,93.01,6.99,0.0,20.05,13.94,1.85,65.76,6.0,0.31,27.94,0.0,100.0,32.31,31.51,0.0,0.0,1615.0,20.0,625.0,28.0,2394.0,11.0,352.0,69.0,0.0,0.0,54.0,0.0,5.0,12.0,4871.0,366.0,0.0,1050.0,730.0,97.0,3444.0,314.0,16.0,1463.0,0.0,5237.0,1692.0,1650.0,0.0,0.0,58.11,41.89,1.79,19.62,14.03,2.47,65.29,6.23,0.3,28.18,0.0,100.0,31.96,30.97,0.5,0.09,2.36,14.16,37.87,30.58,8.61,4.59,0.0,3124.0,2252.0,96.0,1055.0,754.0,133.0,3510.0,335.0,16.0,1515.0,0.0,5376.0,1718.0,1665.0,27.0,5.0,127.0,761.0,2036.0,1644.0,463.0,247.0,0.0,30.52,0.37,11.63,0.52,46.24,0.2,6.64,1.49,0.0,0.0,1.0,0.0,0.09,0.32,65.29,6.23,0.3,28.18,0.0,100.0,24.76,12.97,40.16,22.1,1641.0,20.0,625.0,28.0,2486.0,11.0,357.0,80.0,0.0,0.0,54.0,0.0,5.0,17.0,3510.0,335.0,16.0,1515.0,0.0,5376.0,1331.0,697.0,2159.0,1188.0
3508801,49.93,50.07,0.32,90.05,9.95,0.0,62.37,3.66,0.24,33.71,0.0,100.0,7.26,19.56,41.18,23.01,5.36,2.05,1.25,1871.0,1876.0,12.0,3374.0,373.0,0.0,2337.0,137.0,9.0,1263.0,0.0,3747.0,272.0,733.0,1543.0,862.0,201.0,77.0,47.0,1953.0,633.0,40.0,7.0,335.0,1871.0,1876.0,3374.0,373.0,0.0,300.0,319.0,1118.0,798.0,538.0,640.0,34.0,3747.0,336.0,443.0,56.02,43.98,3.35,89.09,12.62,76.47,8.85,0.0,1.44,100.0,1.03,7.95,33.22,38.79,10.06,5.6,0.0,82.92,2.39,4283.0,3363.0,256.0,6812.0,965.0,5847.0,677.0,0.0,110.0,7646.0,79.0,608.0,2540.0,2966.0,769.0,428.0,0.0,6340.0,183.0,27.18,5.11,8.68,0.32,40.81,0.2,1.69,13.41,0.0,0.0,1.23,0.0,0.36,0.46,90.7,9.31,0.0,20.2,7.88,2.44,57.22,6.48,1.75,34.57,0.0,100.0,39.82,29.31,0.27,0.0,1725.0,324.0,551.0,20.0,2590.0,13.0,107.0,851.0,0.0,0.0,78.0,0.0,23.0,29.0,5756.0,591.0,0.0,1282.0,500.0,155.0,3631.0,411.0,111.0,2194.0,0.0,6346.0,2527.0,1860.0,17.0,0.0,55.56,44.44,2.97,19.94,8.55,2.54,57.33,6.45,1.76,34.46,0.0,100.0,39.21,28.97,0.55,0.08,1.21,7.19,33.4,39.53,9.99,5.72,0.0,3625.0,2899.0,194.0,1301.0,558.0,166.0,3740.0,421.0,115.0,2248.0,0.0,6524.0,2558.0,1890.0,36.0,5.0,79.0,469.0,2179.0,2579.0,652.0,373.0,0.0,26.69,5.04,8.51,0.31,41.23,0.2,1.64,13.58,0.0,0.0,1.33,0.0,0.35,0.44,57.37,6.45,1.76,34.42,0.0,100.0,24.21,19.87,37.08,18.83,1743.0,329.0,556.0,20.0,2693.0,13.0,107.0,887.0,0.0,0.0,87.0,0.0,23.0,29.0,3747.0,421.0,115.0,2248.0,0.0,6531.0,1581.0,1298.0,2422.0,1230.0
3508900,49.74,50.13,0.39,88.54,11.46,0.0,50.39,0.91,1.04,47.53,0.0,100.0,8.72,30.34,38.54,19.14,2.47,0.26,0.0,382.0,385.0,3.0,680.0,88.0,0.0,387.0,7.0,8.0,365.0,0.0,768.0,67.0,233.0,296.0,147.0,19.0,2.0,0.0,409.0,131.0,0.0,0.0,45.0,382.0,385.0,680.0,88.0,0.0,43.0,35.0,212.0,191.0,107.0,171.0,9.0,768.0,111.0,72.0,62.1,37.9,1.66,55.04,7.95,47.15,44.25,0.0,0.47,100.0,1.42,10.68,31.61,40.21,11.68,2.79,0.0,88.49,2.55,1047.0,639.0,28.0,928.0,134.0,795.0,746.0,0.0,8.0,1686.0,24.0,180.0,533.0,678.0,197.0,47.0,0.0,1492.0,43.0,26.07,2.61,4.89,0.2,22.18,0.0,2.95,38.54,0.0,0.0,0.74,0.2,0.47,0.87,53.08,46.92,0.0,16.82,32.17,3.55,51.07,3.75,0.8,44.37,0.0,100.0,22.39,24.93,0.13,0.0,389.0,39.0,73.0,3.0,331.0,0.0,44.0,575.0,0.0,0.0,11.0,3.0,7.0,13.0,792.0,700.0,0.0,251.0,480.0,53.0,762.0,56.0,12.0,662.0,0.0,1492.0,334.0,372.0,2.0,0.0,62.73,37.27,1.56,16.3,32.53,3.83,50.52,4.29,0.84,44.29,0.0,100.0,21.88,24.16,0.19,0.78,1.56,11.04,32.08,39.48,11.56,2.73,0.0,966.0,574.0,24.0,251.0,501.0,59.0,778.0,66.0,13.0,682.0,0.0,1540.0,337.0,372.0,3.0,12.0,24.0,170.0,494.0,608.0,178.0,42.0,0.0,25.39,2.53,4.74,0.19,23.18,0.0,2.86,37.66,0.0,0.0,1.23,0.19,0.45,1.04,50.52,4.29,0.84,44.29,0.0,100.0,18.44,13.96,53.25,14.42,391.0,39.0,73.0,3.0,357.0,0.0,44.0,580.0,0.0,0.0,19.0,3.0,7.0,16.0,778.0,66.0,13.0,682.0,0.0,1540.0,284.0,215.0,820.0,222.0
3509007,50.38,49.62,1.78,85.52,14.39,0.09,50.44,8.36,0.51,40.68,0.01,100.0,7.88,16.97,32.07,26.48,8.0,3.19,3.62,16381.0,16135.0,580.0,27810.0,4679.0,28.0,16401.0,2719.0,167.0,13228.0,2.0,32517.0,2562.0,5519.0,10429.0,8611.0,2600.0,1037.0,1178.0,12966.0,9646.0,557.0,1346.0,3322.0,16381.0,16146.0,27820.0,4679.0,28.0,3255.0,9333.0,6085.0,5119.0,3723.0,4148.0,864.0,32527.0,2607.0,2084.0,55.01,44.99,4.33,57.56,10.47,47.09,36.42,0.0,0.42,100.0,1.58,7.85,27.19,37.44,13.73,7.8,0.08,80.07,3.41,24856.0,20328.0,1957.0,26009.0,4733.0,21276.0,16456.0,0.0,192.0,45184.0,713.0,3549.0,12284.0,16919.0,6203.0,3524.0,36.0,36180.0,1543.0,13.81,0.94,5.02,0.52,35.81,0.27,1.19,28.79,0.57,10.96,0.22,0.0,0.0,0.4,57.37,42.63,0.0,4.46,23.81,26.67,50.25,11.08,0.45,38.14,0.08,100.0,16.35,24.94,2.99,0.02,4997.0,340.0,1816.0,188.0,12956.0,97.0,432.0,10417.0,206.0,3965.0,78.0,0.0,0.0,146.0,20756.0,15423.0,0.0,1614.0,8614.0,9649.0,18181.0,4009.0,163.0,13798.0,29.0,36180.0,5917.0,9024.0,1080.0,9.0,56.58,43.42,4.37,4.32,23.31,27.32,49.98,11.06,0.43,38.45,0.08,100.0,15.99,24.56,3.49,0.13,1.5,7.64,27.45,37.26,13.83,7.87,0.07,21349.0,16383.0,1650.0,1630.0,8795.0,10308.0,18858.0,4175.0,163.0,14507.0,29.0,37732.0,6034.0,9267.0,1315.0,50.0,565.0,2884.0,10359.0,14060.0,5220.0,2969.0,25.0,13.51,0.91,5.02,0.53,35.22,0.26,1.15,29.37,0.55,10.99,0.29,0.0,0.01,0.5,49.98,11.06,0.43,38.45,0.08,100.0,13.9,18.55,44.82,22.72,5096.0,342.0,1895.0,199.0,13291.0,97.0,434.0,11080.0,206.0,4145.0,109.0,0.0,2.0,188.0,18858.0,4175.0,163.0,14507.0,29.0,37732.0,5245.0,7001.0,16913.0,8573.0
3509106,48.42,51.58,0.0,79.01,21.11,0.0,45.71,2.93,0.34,51.13,0.0,100.0,7.11,23.7,40.52,22.12,1.92,0.79,3.72,429.0,457.0,0.0,700.0,187.0,0.0,405.0,26.0,3.0,453.0,0.0,886.0,63.0,210.0,359.0,196.0,17.0,7.0,33.0,456.0,160.0,13.0,32.0,79.0,429.0,457.0,700.0,187.0,0.0,52.0,95.0,221.0,222.0,171.0,113.0,12.0,886.0,28.0,119.0,60.93,39.07,1.39,80.5,23.79,56.7,18.18,0.0,1.27,100.0,1.75,12.26,40.58,35.51,4.59,3.62,0.24,68.54,6.28,1009.0,647.0,23.0,1333.0,394.0,939.0,301.0,0.0,21.0,1656.0,29.0,203.0,672.0,588.0,76.0,60.0,4.0,1135.0,104.0,37.8,3.08,25.64,0.0,27.4,0.35,0.35,4.23,0.0,0.0,0.79,0.0,0.0,0.26,81.76,18.24,0.0,27.49,9.16,4.93,42.64,5.55,0.0,51.54,0.26,100.0,27.14,31.01,0.35,0.0,429.0,35.0,291.0,0.0,311.0,4.0,4.0,48.0,0.0,0.0,9.0,0.0,0.0,3.0,928.0,207.0,0.0,312.0,104.0,56.0,484.0,63.0,0.0,585.0,3.0,1135.0,308.0,352.0,4.0,0.0,58.19,41.81,0.4,25.34,10.17,7.26,42.62,5.65,0.4,51.25,0.24,100.0,24.86,29.22,1.45,1.53,2.02,11.22,39.95,37.21,5.17,3.71,0.32,721.0,518.0,5.0,314.0,126.0,90.0,528.0,70.0,5.0,635.0,3.0,1239.0,308.0,362.0,18.0,19.0,25.0,139.0,495.0,461.0,64.0,46.0,4.0,34.95,3.07,24.78,0.0,28.33,0.32,0.56,6.3,0.0,0.0,0.73,0.0,0.0,0.48,42.62,5.65,0.4,51.25,0.24,100.0,20.98,15.58,42.78,20.74,433.0,38.0,307.0,0.0,351.0,4.0,7.0,78.0,0.0,0.0,9.0,0.0,0.0,6.0,528.0,70.0,5.0,635.0,3.0,1239.0,260.0,193.0,530.0,257.0
